date,portfolio_values_0,portfolio_values_25,portfolio_values_50,portfolio_values_75,portfolio_values_100,a2c_mean,a2c_sd
2019-06-12,1038748.4007403604,1046675.0114298824,1036464.9015843024,1049689.4884976237,1052049.300637341,1044725.420577902,6099.885803992907
2019-06-13,1038817.8861750228,1047190.3036277096,1037128.6029159684,1050385.2562531475,1052794.9577214897,1045263.4013386676,6235.227387142352
2019-06-14,1041892.6956289152,1050169.5791122045,1040138.060279966,1053466.6651136456,1055716.8437964204,1048276.7687862304,6210.75578661049
2019-06-17,1041516.5462492964,1050165.7234043735,1039974.2462600316,1053283.6412316356,1055729.949618681,1048134.0213528037,6304.243501853839
2019-06-18,1041596.2465548932,1050121.6196937195,1040089.9512251908,1053271.3133933132,1055750.804540865,1048165.9870815964,6257.829612498048
2019-06-19,1045819.6172715964,1054758.5408284222,1044623.3015773807,1057910.5120325766,1060392.900345535,1052700.9744111022,6374.016957337166
2019-06-20,1047694.1420614966,1057223.3256881563,1046776.7816756504,1060472.4332108148,1063068.16424743,1055046.9693767095,6647.884263458879
2019-06-21,1056206.110071316,1066469.0314514113,1055057.3697449544,1069938.1573950795,1073267.5007405928,1064187.6338806706,7318.24737579575
2019-06-24,1054465.35495798,1064471.8125454127,1053174.6059162854,1068561.651669959,1071737.8135610558,1062482.2477301385,7449.64140242198
2019-06-25,1058421.2818692771,1069542.615924819,1057149.966174723,1072672.8869672592,1076607.1740666823,1066878.785000552,7765.158614954527
2019-06-26,1057771.1846707358,1068700.3244062455,1056489.0943184928,1071911.4418465348,1075712.0600472752,1066116.8210578568,7676.763638066123
2019-06-27,1052410.824100918,1063859.1397986258,1051554.4795989296,1067032.9060160995,1070843.1739805522,1061140.104699025,7801.9531021092525
2019-06-28,1054572.1751919368,1066003.394289422,1053470.8249013473,1069018.208677131,1072735.8066300815,1063160.0819379836,7768.27421760345
2019-07-01,1055693.1434836125,1067422.8290910064,1054819.807880915,1070490.5001673233,1074160.786826369,1064517.413489845,7861.617508744195
2019-07-02,1052336.391339671,1063908.8621627118,1050653.221210529,1067544.4503257463,1069825.8898945183,1060853.7629866353,7889.165502068766
2019-07-03,1059556.7441785424,1071655.272242877,1058918.6618673569,1074969.8792058574,1078162.0335840357,1068652.518215734,7960.3709576063475
2019-07-05,1063901.979204608,1075275.0780727663,1062677.5266405323,1078857.0706270928,1082080.451172699,1072558.4211435397,7877.6688085454525
2019-07-08,1056931.6179549787,1068239.9302693086,1056487.1530553869,1072379.5055298295,1075444.4712662564,1065896.535615152,7843.337318094559
2019-07-09,1054322.5876435556,1065406.5104279171,1053659.6080405023,1069367.6046969148,1072312.533305791,1063013.768822936,7688.958549058635
2019-07-10,1054973.5600794866,1066168.143647589,1054307.7324053184,1070022.7388730785,1073032.9950220208,1063701.034005499,7714.129826674369
2019-07-11,1059003.2341026708,1070163.6703826408,1057999.0572815137,1074264.5240527291,1076962.875055443,1067678.6721749995,7806.449313300044
2019-07-12,1055161.4623364,1065995.4821800855,1053951.3780518344,1069647.0661695788,1072127.4487661077,1063376.5675008013,7470.983062262818
2019-07-15,1058582.6837483714,1069675.8787634035,1057475.895320164,1073415.180263925,1076093.4656119586,1067048.6207415645,7649.234533740154
2019-07-16,1059747.3135045196,1070799.0788458688,1058460.480122175,1074015.9830501808,1077025.4837404357,1068009.667852636,7544.468937566781
2019-07-17,1055556.8079473258,1066793.7709066332,1054598.7424460277,1069313.968912232,1073014.678459181,1063855.59373428,7441.434256753284
2019-07-18,1060244.6398667763,1071901.7358183572,1058756.3595585604,1073977.2282137338,1078468.4613437902,1068669.6849602438,7795.993741640205
2019-07-19,1064871.8987665563,1077085.4473167253,1063985.012048261,1079101.8467969222,1083719.2346917556,1073752.6879240442,7916.1701392009445
2019-07-22,1058199.887604573,1070658.0104987018,1057838.1476169578,1073158.6029371682,1076750.9403544583,1067321.1178023717,7839.084165746861
2019-07-23,1058757.6621261714,1071230.753861213,1058347.167742982,1073766.2337676983,1077399.951608704,1067900.3538213535,7881.556264761446
2019-07-24,1057066.7240743842,1069078.3523381634,1056519.1764805987,1072274.3689559193,1075681.8391367106,1066124.092197155,7901.827725080649
2019-07-25,1060017.8309811086,1071956.653246776,1059536.9283408397,1075331.3904124706,1078705.438004479,1069109.6481971347,7914.452624284795
2019-07-26,1055199.8775728538,1067312.055414723,1054775.2350371827,1070556.6804020344,1074120.8286704174,1064392.9354194426,7976.9341738951725
2019-07-29,1057641.231518652,1069354.8381923002,1057052.1493328714,1072695.4112313855,1076642.301336092,1066677.1863222602,7962.187941675219
2019-07-30,1058458.4825320265,1070004.700008577,1057860.459670879,1073478.0393452076,1077663.6806296178,1067493.0724372617,7999.755201398069
2019-07-31,1059555.8593820783,1070998.755783186,1058892.3614366674,1074452.2300560237,1078834.7613259908,1068546.7935967892,8009.6633727307535
2019-08-01,1056436.7924755823,1067245.9613191502,1055658.808400383,1070517.9162536222,1074572.0986399043,1064886.3154177284,7584.702724391132
2019-08-02,1066129.561802408,1076625.752740722,1064667.9388298895,1080478.5875129828,1085092.7153416723,1074598.911245535,7989.401691926822
2019-08-05,1066692.8430027743,1077323.3470688455,1065324.4994135494,1081154.979355205,1085579.9201847345,1075215.1178050218,7970.059149158695
2019-08-06,1067689.593843081,1078957.9597631218,1064693.0761314156,1080061.392209491,1086096.2876959709,1075499.661928616,8035.3860493932
2019-08-07,1072906.2549272736,1084633.331356747,1070142.769438287,1085790.553262293,1091900.9173821616,1081074.7652733526,8226.06482616666
2019-08-08,1077323.3263219888,1088697.3685816638,1074360.3164056735,1089797.5061981855,1095647.9333887848,1085165.2901792594,8025.741923729572
2019-08-09,1083339.9830287823,1094805.5371410346,1080015.8172069683,1095987.4923523508,1101515.0065581885,1091132.7672574648,8113.723580725452
2019-08-12,1081489.0202670966,1093106.5677781915,1078145.5253599037,1094109.028905913,1099452.610496591,1089260.5505615391,8076.114718808411
2019-08-13,1085708.2406271684,1097700.086391681,1083085.6899427068,1098365.6694671388,1103526.131735308,1093677.1636328006,7884.810916748658
2019-08-14,1084101.1152481963,1095990.636206334,1080490.7971669976,1097186.4304699395,1103115.2893844745,1092176.8536951884,8497.90139360762
2019-08-15,1084867.7730609234,1098685.906324569,1083202.2402938867,1098629.1942555564,1102782.3653462594,1093633.495856239,7997.932929379677
2019-08-16,1088334.9934222158,1102789.1809002925,1086807.413469326,1102591.1825212943,1106883.7393080897,1097481.3019242438,8249.571402926746
2019-08-19,1088327.573696627,1102508.6619516965,1086350.0160040783,1103255.6469067603,1107748.122597489,1097638.0042313305,8620.887473985833
2019-08-20,1085052.1726156522,1098775.548149335,1082174.2534995135,1099977.3882574246,1104459.4882881308,1094087.770162011,8806.92117534063
2019-08-21,1087180.3124294167,1101927.3874561829,1085386.7841925558,1102581.668037902,1106937.6117365458,1096802.7527705203,8778.255012033682
2019-08-22,1085932.2870308482,1100621.2529565473,1084290.5684387656,1101785.1852209005,1106104.7121020064,1095746.8011498137,8889.079111142373
2019-08-23,1083966.6594970485,1098903.245378085,1082596.824495592,1100068.2241157512,1104431.2461352197,1093993.239924339,8948.476516476056
2019-08-26,1086532.717979506,1103322.079256185,1084393.2228721112,1104160.6871749498,1108506.812659234,1097383.1039883972,9913.746452606845
2019-08-27,1086062.8720164115,1103123.4469070148,1084025.246586424,1104313.629397313,1109016.0497824394,1097308.2489379204,10226.05629744118
2019-08-28,1091852.7273185777,1108791.691564069,1089827.345341232,1109573.676982046,1114330.6186681122,1102875.2119748073,10028.384699210073
2019-08-29,1091881.8046575554,1109054.921047292,1090022.0556421955,1109935.445184879,1114579.024267113,1103094.650159807,10107.747384487428
2019-08-30,1092536.7789077316,1108661.3098539752,1089618.9539363396,1109812.1467744156,1114105.3989946772,1102946.917693428,9902.55482688192
2019-09-03,1092254.3472799794,1108488.6225948615,1089400.279784824,1109646.8795904492,1113551.6634982924,1102668.3585496813,9854.086471230676
2019-09-04,1093579.6000094214,1110528.218420136,1091055.8824717917,1111173.7553724265,1115947.6140146193,1104457.0140576789,10118.463201789957
2019-09-05,1097542.342036003,1113738.7920243186,1094439.2305467848,1114556.7956787085,1119520.0440395018,1107959.4408650633,10018.837968355845
2019-09-06,1088957.7200266735,1104893.69151698,1084902.749284898,1106413.9782169948,1111553.4526637823,1099344.3183418657,10452.549312637684
2019-09-09,1089764.0355390634,1105107.0709261624,1084774.7049464846,1106545.7858450452,1111409.0390749604,1099520.1272663432,10339.524622511823
2019-09-10,1084660.5421984966,1099996.024573327,1080144.0597207292,1101895.1376942578,1106412.6868633314,1094621.6902100283,10292.136459694892
2019-09-11,1077624.148313094,1093522.1688141497,1073259.755639968,1095086.5564410433,1099844.5194278995,1087867.4297272307,10448.459204284287
2019-09-12,1078962.843815152,1095304.5219269348,1075260.228053654,1096884.49414543,1102060.0603174197,1089694.4296517181,10579.150200860751
2019-09-13,1077414.6505085104,1094235.5606072815,1074653.0254594628,1096092.5726988749,1101319.3648036898,1088743.0348155638,10669.660512916547
2019-09-16,1070496.9589123526,1087916.8466230629,1068251.882200338,1089674.1733846,1094575.2153493566,1082183.015293942,10707.018973447799
2019-09-17,1075018.4917063676,1091923.6594571003,1072330.7015264106,1093236.418784582,1098813.2258021936,1086264.499455331,10570.976293620046
2019-09-18,1076431.9703640917,1093836.5549775364,1074084.859762332,1095132.8482761648,1100689.7475350015,1088035.1961830254,10709.032026036653
2019-09-19,1075494.0345165986,1093105.7759435757,1073202.538188284,1094245.847819184,1099750.1542844514,1087159.6701504188,10723.609151172439
2019-09-20,1077459.2497239872,1095409.5333941793,1075395.275714171,1096368.6331929532,1101893.1218603502,1089305.1627771282,10764.973599533145
2019-09-23,1082843.7980951837,1100987.2107677234,1079705.893248468,1101175.8710843474,1106750.127192135,1094292.5800775713,10874.13717775939
2019-09-24,1084047.1194883613,1102403.1346432618,1081027.367023767,1102525.5400820742,1107993.3907980316,1095599.310407099,10896.536692674452
2019-09-25,1086265.537929885,1105095.3862295465,1082810.2732541182,1105482.4676690472,1110723.4152015774,1098075.4160568349,11283.741253129525
2019-09-26,1078208.1762154002,1096866.0705681804,1074868.1690150185,1097312.8983498672,1102841.011763411,1090019.2651823754,11256.380873261402
2019-09-27,1078876.802539616,1097502.3055269762,1075423.2341932964,1097189.0267233534,1103314.1446047768,1090461.1027176038,11138.919916682808
2019-09-30,1076890.3939321558,1095512.2144227908,1073641.813618258,1095016.4016667744,1101402.3440858773,1088492.6335451715,11078.388953147745
2019-10-01,1074651.86015045,1093298.791872859,1072079.505970535,1092603.2412409617,1098833.710297468,1086293.4219064547,10804.71404232764
2019-10-02,1074760.3864659653,1093137.1291449517,1071265.7471104448,1092182.0273546746,1098745.8989694947,1086018.2378091062,10909.073954334051
2019-10-03,1074985.594938449,1093097.9248766557,1070818.442372007,1091351.2402045338,1099172.2334612985,1085885.087170589,10993.223637499521
2019-10-04,1079950.7447816394,1098481.6547732963,1076287.3046714384,1096721.39564592,1104538.3140946666,1091195.882793392,11048.557092920319
2019-10-07,1084225.6432028762,1103712.145172221,1081192.463576658,1100975.103269675,1109044.3379848383,1095829.9386412536,11064.69699313922
2019-10-08,1078725.67266396,1097981.448656982,1075454.783024823,1095298.237136961,1103272.393483464,1090146.5069932379,11013.607405779689
2019-10-09,1078480.515863643,1097758.7703144215,1075405.897355114,1094843.5568580816,1102762.8262642345,1089850.3133310988,10882.303160300795
2019-10-10,1078727.7271382718,1097633.7452610517,1075872.3202134531,1095021.924228661,1102554.1897207077,1089961.981312429,10655.981547750545
2019-10-11,1073376.4825223894,1092821.02144818,1070640.6496207805,1089697.7671302983,1097636.7394588045,1084834.5320360907,10808.189305181691
2019-10-14,1070680.582642706,1090317.602170136,1067410.8535497678,1086497.4738374357,1095117.9321498454,1082004.888869978,10976.904888143112
2019-10-15,1072279.1650754963,1092167.980465246,1069183.4158969384,1088281.8608333946,1097145.0360933717,1083811.4916728893,11086.691750354152
2019-10-16,1069819.302229849,1089212.7524921373,1066434.5686651564,1085001.8453509477,1094175.8242769586,1080928.8586030097,10901.384335881172
2019-10-17,1070848.4199358178,1090364.2536555794,1067709.2866094708,1086058.6084868775,1095478.032544662,1082091.7202464815,10923.64927539911
2019-10-18,1071312.6584485522,1091027.2771370728,1068284.9661821418,1086710.6370404256,1095894.7104811308,1082646.0498578646,10926.84156706458
2019-10-21,1070415.5525826197,1090076.05213002,1067363.3694813473,1085834.9298139904,1094973.7843497803,1081732.7376715518,10920.820611878977
2019-10-22,1068607.2909607375,1088592.068988548,1066598.592373724,1084471.1238138075,1093087.0726904226,1080271.2297654478,10715.50079984453
2019-10-23,1070026.4014573062,1089963.899851951,1067793.645473682,1085646.857666965,1094392.6123031678,1081564.6833506145,10719.516588489474
2019-10-24,1070939.168462725,1090913.7615954946,1068588.5481440525,1086539.268959758,1095325.1143787303,1082461.172308152,10758.85140122242
2019-10-25,1071395.1412093558,1092144.042757315,1069808.7708483867,1088056.8673802328,1097012.1148317866,1083683.3874054155,11062.287015439495
2019-10-28,1071337.2089194686,1092350.237169244,1069819.9042172364,1088036.4023640368,1097366.1544096493,1083781.981415927,11188.000915017343
2019-10-29,1068159.3190626358,1088842.6734536372,1066374.2249296338,1084807.8792291526,1094043.718819525,1080445.5630989168,11166.068723814587
2019-10-30,1067381.160792543,1088535.4806631478,1065886.3472646405,1084462.773094991,1093548.4690446646,1079962.8461719975,11267.255049441963
2019-10-31,1072112.5879867391,1093540.62333894,1070615.0701931468,1089555.3587584444,1098426.7213857735,1084850.0723326087,11374.265602906935
2019-11-01,1077816.0040221647,1099954.5079581933,1076828.5962901954,1095757.4168091333,1104629.809872762,1090997.2669904898,11517.242207576859
2019-11-04,1078868.9539079457,1100963.6321830568,1077822.7383774358,1096826.2807446858,1105601.4177821807,1092016.604599061,11507.006504280898
2019-11-05,1074966.9187084204,1097875.760608999,1074271.8267836308,1093197.671124435,1101965.2148798672,1088455.4784210704,11634.94997166866
2019-11-06,1067865.217181956,1090668.6808715814,1067320.5594640258,1085472.815388182,1094103.2458718575,1081086.1037555204,11356.029794276337
2019-11-07,1070475.2589291406,1093372.8393104444,1069891.966686597,1088071.6323732473,1096907.9104240905,1083743.921544704,11425.14597340597
2019-11-08,1063128.3056289025,1085939.8731306533,1062455.6628517343,1081095.263822104,1089622.5576475377,1076448.3326161862,11475.726053073617
2019-11-11,1061333.70335508,1084169.0234644967,1060714.734738581,1079514.0827827323,1087982.650879762,1074742.8390441304,11519.574361212906
2019-11-12,1060805.7785249776,1083639.530063298,1059914.0747695544,1078964.5655560764,1087279.0667727855,1074120.6031373385,11544.081684602448
2019-11-13,1062488.9219309664,1085826.1655638078,1061712.0696649628,1080917.151149507,1089288.6870143567,1076046.59906472,11696.191124996412
2019-11-14,1064946.5760248725,1088650.276981336,1064364.254954604,1083630.8174785508,1092193.912099385,1078757.1675077495,11832.67132294744
2019-11-15,1068495.6546616172,1092658.0473302586,1068715.0303898265,1087649.5657125346,1096327.810057969,1082769.2216304413,11888.624459283417
2019-11-18,1068172.1294799896,1092242.281194591,1069342.3523599622,1087476.2433290277,1096190.6753379134,1082684.736340297,11707.694557279565
2019-11-19,1069622.2667419729,1093591.0316499406,1070499.0207315106,1088822.1011690053,1097463.5158568018,1083999.5872298463,11708.991937958635
2019-11-20,1071987.4929512483,1096223.8288043698,1072547.7297487166,1090631.2625380638,1099309.4016039993,1086139.9431292797,11664.74558215302
2019-11-21,1072709.2733741915,1097455.6840121157,1073709.1645026896,1092045.220261491,1100581.9263875738,1087300.2537076124,11829.325545534099
2019-11-22,1069509.18513317,1094337.1459139248,1070434.7571839131,1088974.7423224924,1097565.958820071,1084164.3578747143,11912.215126818897
2019-11-25,1069781.7327377154,1094462.772301844,1070709.371813107,1089364.0959422735,1097495.1589904216,1084362.6263570725,11819.516723323995
2019-11-26,1070103.4275543494,1094729.4679988052,1071023.5074147638,1089899.5529605544,1097925.4740927648,1084736.2860042476,11854.438304126314
2019-11-27,1072477.0882516103,1097204.8686609643,1073292.4701087973,1092307.9484775253,1100508.5406950498,1087158.1832387892,11945.547830233425
2019-11-29,1070610.6616295588,1095315.268802061,1071209.106477771,1090701.469551168,1098818.3409359274,1085330.969479297,12054.47776241321
2019-12-02,1070561.3618652772,1095328.3765366066,1071331.6854595004,1090771.9292964002,1099098.773692666,1085418.4253700902,12109.398366008205
2019-12-03,1065766.1869254373,1091351.5038676094,1067394.6754860815,1086635.8154630791,1094549.8950036704,1081139.6153491754,12162.172146098143
2019-12-04,1070574.2203527135,1097627.3139662284,1073706.1003370197,1092278.7583038337,1100723.8590402976,1086982.0504000185,12455.374684488192
2019-12-05,1068883.2996868582,1095756.918558807,1071629.358644711,1090784.945105661,1097926.677713663,1084996.2399419402,12286.56088589836
2019-12-06,1068283.213060317,1095300.085391269,1071097.252016261,1090410.7302950253,1097486.188361696,1084515.4938249136,12351.81198945579
2019-12-09,1067188.896369595,1094318.8621020534,1069943.6387672494,1088955.5317210385,1096555.4192879463,1083392.4696495763,12385.667474624894
2019-12-10,1066761.7008915204,1093974.7820093627,1069342.3054980652,1088578.974662766,1095918.9436897808,1082915.341350299,12398.782570158482
2019-12-11,1066788.5163534023,1093872.3997074312,1069268.4953499546,1088597.972633247,1096061.1584253623,1082917.7084938795,12421.536096082256
2019-12-12,1070950.2378457775,1097932.9403795286,1073216.244589868,1092535.287001999,1100298.2941123096,1086986.6007858966,12446.679031396898
2019-12-13,1066727.271001347,1094168.321557104,1068118.7143373878,1088034.9757853746,1096275.547578797,1082664.966052002,12743.748933366453
2019-12-16,1070159.154573012,1097681.0010638102,1072119.1121821357,1091366.3573774812,1099691.138168691,1086203.3526730258,12618.205186281424
2019-12-17,1069225.9873197365,1096238.6928073422,1071156.319619566,1090011.758920848,1098743.780201344,1085075.3077737675,12496.047726622513
2019-12-18,1068748.875241988,1095789.7141518684,1070805.7075532838,1089651.1508345075,1098472.035927308,1084693.496741791,12527.203680933395
2019-12-19,1066034.310864341,1093807.361571487,1068846.172327297,1087560.5378041945,1096495.1922984754,1082548.7149731591,12703.26681710109
2019-12-20,1068083.9784306665,1096047.3693900623,1071009.7449487266,1089847.6050210278,1098771.5921906177,1084752.0579962202,12781.017504821024
2019-12-23,1068963.067110587,1096963.865721948,1071833.9434234735,1090794.4125805418,1099855.598423005,1085682.177451911,12849.899116866953
2019-12-24,1069613.348194008,1097841.95860279,1072572.8200714944,1091666.245228965,1100841.715278598,1086507.217475171,12962.561485783746
2019-12-26,1072111.3436197476,1100291.091412831,1074876.061218441,1093972.8103738646,1103314.9785500076,1088913.2570349784,12975.445568612005
2019-12-27,1073860.8451173028,1102918.5600122607,1077722.2910864966,1096805.1478091516,1106357.8505547764,1091532.9389159975,13268.334124212344
2019-12-30,1074184.2851435002,1103412.9352285117,1077985.8494952288,1097350.1514781946,1106937.7360656022,1091974.1914822075,13385.12569949162
2019-12-31,1073645.331883869,1103145.6467212748,1077061.0732336582,1096568.184971735,1106317.065917702,1091347.460545648,13475.967253962026
2020-01-03,1005414.332818606,1005656.6804840976,1005785.1708404288,1005890.4123081492,1005999.5109587536,1005749.2214820071,202.280142918823
2020-01-06,1010194.0579807422,1010669.2729635094,1010419.3587855702,1010473.3503310157,1008959.8987728144,1010143.1877667304,610.7051672564697
2020-01-07,1011304.0696849118,1011335.7026156808,1011346.6165538912,1011525.0856116742,1009851.0485678792,1011072.5046068074,615.6000906118817
2020-01-08,1010305.3761518724,1009982.4471602272,1010158.1932782938,1010515.818142006,1008379.4939475422,1009868.2657359883,764.7125538024704
2020-01-09,1007020.6236517548,1006717.8016679244,1007252.8781793388,1007338.4279804684,1005419.9953935632,1006749.9453746099,698.9020078886906
2020-01-10,1006687.5042449702,1006940.6888617654,1007181.3830105464,1007319.4747050488,1005912.4578117548,1006808.3017268172,497.0195495587707
2020-01-13,1008421.2926317782,1008952.0502071964,1009413.1893234972,1009591.899351218,1007913.7331581936,1008858.4329343766,622.5819048045877
2020-01-14,1006511.9475189244,1007917.8229861928,1007953.699451798,1007972.2339685648,1007082.057679552,1007487.5523210063,592.2116051613317
2020-01-15,1006885.51431756,1008166.3183879326,1008489.8053078372,1008215.4627747282,1007387.2528827476,1007828.8707341611,597.5125924992204
2020-01-16,1009623.1851536444,1010870.0035180902,1011506.8305094691,1011135.9474740386,1010378.9488420836,1010702.9830994653,653.0675971464364
2020-01-17,1009716.5847843623,1011417.1454072304,1011827.8588915378,1011675.3636937634,1010491.2881286938,1011025.6481811175,802.2630480945915
2020-01-21,1008937.953285762,1010474.2099736306,1010855.9380071396,1010703.5529743813,1009976.0759938626,1010189.5460469553,693.01786710434
2020-01-22,1011380.871699316,1012440.3736188372,1013165.4605153464,1013337.0315494091,1012368.8645464574,1012538.5203858732,694.1527753240734
2020-01-23,1011920.8537564126,1012942.5904211694,1013748.3515001932,1013939.2302397116,1013102.0437513348,1013130.6139337644,712.0602242142021
2020-01-24,1014582.2784418229,1015226.0530832416,1016518.6025812272,1016380.6593817696,1016228.9459261636,1015787.307882845,754.8516413537527
2020-01-27,1015752.734662402,1016097.1238858968,1017794.1580667028,1017723.4960806302,1017287.507918327,1016931.0041227918,846.6225086932386
2020-01-28,1017656.2835151237,1015805.3385231212,1019785.6184144358,1018878.3937229696,1020566.4674469552,1018538.4203245211,1675.2290351823344
2020-01-29,1015980.4091644108,1013449.8608751652,1017595.8909909988,1017302.9768998276,1018516.9741072904,1016569.2224075387,1758.5959242553743
2020-01-30,1018818.9576572868,1015231.586592684,1020606.4017543008,1019841.2121835464,1021248.1476376272,1019149.261165089,2119.6534526101905
2020-01-31,1019635.4533429804,1015853.6880407932,1021520.9433545256,1020684.063596818,1022176.3015437066,1019974.0899757647,2228.8535430904
2020-02-03,1019716.4945040944,1014914.4919739718,1021875.9435575797,1020880.17938859,1022719.1993539602,1020021.2617556391,2743.298454475647
2020-02-04,1018273.0206873962,1013735.3565407656,1021072.2659397088,1020639.9008336412,1021867.9100195568,1019117.6908042136,2945.647052725743
2020-02-05,1014099.420118634,1012212.1386511856,1017017.5922133244,1016909.584274926,1017593.8055661,1015566.508164834,2069.9553268541918
2020-02-06,1013805.7337593238,1011802.9779368846,1016436.0869602688,1016872.6208842422,1016154.9213597388,1015014.4681800917,1926.0879193445253
2020-02-07,1015983.6364943666,1014115.0023399428,1018767.3715201396,1019087.3839744738,1018370.7652472364,1017264.8319152318,1916.522781895043
2020-02-10,1018112.2116481723,1015804.538066997,1021405.7640026374,1021514.81730933,1021401.4875824602,1019647.7637219194,2314.3165328079053
2020-02-11,1020695.434668126,1018537.8271194936,1023994.496222122,1023979.8093389232,1024123.4500646568,1022266.2034826644,2268.9605842484543
2020-02-12,1019194.7109125764,1016950.4843373172,1022291.5782296436,1022368.2651966512,1022745.8592159352,1020710.1795784247,2272.7082866569676
2020-02-13,1018546.2168897316,1016025.283261945,1021707.7375338444,1021854.1565075788,1022693.8473617864,1020165.4483109772,2505.4368963975744
2020-02-14,1020643.3583593676,1017764.5175729688,1023990.6013231962,1023981.1908628576,1024773.556282348,1022230.6448801477,2649.3028494843284
2020-02-18,1022521.4338700342,1019599.1305304792,1026135.5428926988,1025905.5028973068,1026744.623450982,1024181.2467283003,2724.4816252537216
2020-02-19,1025660.3038784998,1022855.5137288526,1029466.0365140832,1028886.9718517392,1030025.0890758148,1027378.7830097979,2722.0335075746484
2020-02-20,1025021.9833527718,1022452.1972869404,1029664.0735761094,1028297.323110881,1030001.7370067454,1027087.4628666897,2910.2429774502048
2020-02-21,1024802.199564292,1021977.36536772,1029722.7950208146,1028174.3469393192,1030375.0019783218,1027010.3417740936,3169.8578029954924
2020-02-24,1027877.3477893764,1025441.2720632456,1033073.1606735823,1031741.6636363718,1034420.3969321572,1030510.7682189469,3346.6654964880518
2020-02-25,1026493.7295615588,1023076.738726186,1032702.1354133924,1031080.0615894408,1034178.5882575612,1029506.2507096278,4121.533838264288
2020-02-26,1019564.8705175404,1015246.4643306328,1025433.4828779232,1023109.4443619172,1027098.8644284155,1022090.6253032858,4254.811977757032
2020-02-27,1017549.0253635906,1013574.9358216028,1023731.1584722662,1021414.06978049,1025388.4339373716,1020331.5246750641,4282.418487271867
2020-02-28,1010653.4829199496,1008573.3811699924,1018678.0751531974,1015693.8342226584,1019585.0027009532,1014636.7552333502,4348.926282192745
2020-03-02,1012760.921149764,1007212.9643338802,1018276.97575142,1011547.4603435108,1021190.0947555192,1014197.6832668189,4968.0722840678245
2020-03-03,1020289.4240332248,1014268.2491537126,1026106.5262388688,1018679.1276109728,1027931.6980120472,1021455.0050097654,4985.934938827727
2020-03-04,1024526.2879808928,1020562.1519217415,1032149.9695023716,1024597.9581485036,1029904.0808791968,1026348.0896865412,4151.28607621437
2020-03-05,1032412.9652581662,1026013.309123136,1040914.854838793,1030347.3667816056,1038211.5144775106,1033580.0020958424,5372.480252190136
2020-03-06,1036778.8457277348,1030630.186320104,1046672.4998319104,1036386.5425414748,1045339.3246395504,1039161.4798121549,6012.343621791816
2020-03-09,1044948.3167321954,1039910.9912823972,1056364.826755781,1045134.735900534,1055544.7151826816,1048380.7171707179,6467.19254672009
2020-03-10,1040881.3621326628,1037682.661292585,1053863.7541119803,1042472.447172602,1049385.821405771,1044857.2092231202,5909.226129837017
2020-03-11,1030652.9995422744,1026309.0263405964,1044223.082889622,1030110.9267350184,1040822.3002674254,1034423.6671549873,6864.927008642829
2020-03-12,1013020.8766718818,1009749.1154085038,1025718.2535941548,1013362.7982019396,1023578.9416310214,1017085.9971015003,6338.634363148493
2020-03-13,981807.0029820984,984256.895351444,997747.6785283184,988088.4508308632,996457.7949609322,989671.5645307314,6402.386436538748
2020-03-16,982287.546992327,983726.4988455188,1000044.3807293656,988153.0036734852,997749.2435153828,990392.1347512158,7244.607022366337
2020-03-17,976884.0114491598,978899.7704399,994146.0790035336,983721.7218869298,994726.413582682,985675.5992724409,7492.499932776589
2020-03-18,971174.7830016444,976895.1945678646,990243.3013199326,979415.3328759276,988642.2952203692,981274.1813971477,7202.262213058001
2020-03-19,945279.3009170162,951507.2758935773,964269.8751532662,954862.9838015314,961887.586012724,955561.4043556231,6906.568438398366
2020-03-20,943869.732632502,949193.7400071764,961473.9455714264,952119.9801936996,959933.4236160464,953318.1644041702,6602.99637802555
2020-03-23,949106.5108685008,957695.8706100624,969581.255143453,959818.8492005564,966940.7382958282,960628.6448236803,7238.8985344350085
2020-03-24,959399.9487217352,971539.6761804948,981960.7264072376,970687.6815283428,979897.208317754,972697.048231113,7998.099256649857
2020-03-25,982057.9889149813,993241.3921030076,1005520.0528584037,994647.382266662,1000436.0419539412,995180.5716193991,7883.802707398636
2020-03-26,982176.81101941,992151.8055517452,1005598.8665676856,994727.2153702724,1000504.5525453988,995031.8502109025,7940.425653152316
2020-03-27,1000137.9756383284,1010350.1410308884,1027037.5204502374,1014898.965701499,1018859.2403104404,1014256.7686262788,8939.181556252423
2020-03-30,999504.5166798969,1011003.022308018,1027556.300262947,1016384.6999230484,1019419.0781250638,1014773.5234597947,9326.689632694663
2020-03-31,1004586.5052052088,1016684.2173601012,1033225.704411574,1023358.3834359072,1024523.2193986296,1020475.6059622843,9529.918586854283
2020-04-01,994385.161559447,1004296.7769267994,1022601.3013475644,1012877.0615398042,1014265.4464118676,1009685.1495570965,9603.318080629657
2020-04-02,989792.0094426991,1001310.250788202,1020086.1469509276,1008881.040045616,1011759.1403845252,1006365.7175223939,10236.32340911932
2020-04-03,997585.0371744784,1009117.7679900448,1028030.1951143538,1016262.8119123236,1019012.7638496346,1014001.715208167,10201.78095591339
2020-04-06,995367.5538118643,1006129.1321446296,1024902.1631041944,1013934.075712852,1016765.6570169864,1011419.7163581053,10023.369278690965
