date,portfolio_value
2021-09-13,1028238.3423034991
2021-09-14,1031478.5335326644
2021-09-15,1034555.2770853278
2021-09-16,1031018.0064539434
2021-09-17,1026830.7689968294
2021-09-20,1030184.6453822636
2021-09-21,1030588.1594174061
2021-09-22,1028884.2713421196
2021-09-23,1028073.0013278881
2021-09-24,1025022.787363754
2021-09-27,1022425.5008443005
2021-09-28,1013480.2725658859
2021-09-29,1010216.6211612149
2021-09-30,1012567.708684724
2021-10-01,1016829.3266862918
2021-10-04,1014741.3951518695
2021-10-05,1012977.6236308966
2021-10-06,1014540.3101375086
2021-10-07,1014858.9745478545
2021-10-08,1009778.5860580679
2021-10-11,1000380.6614892726
2021-10-12,997954.3728839852
2021-10-13,1001353.9422387927
2021-10-14,1002441.9108695382
2021-10-15,1000009.5205727319
2021-10-18,999214.7373610643
2021-10-19,1000186.9309792529
2021-10-20,1001686.2336866827
2021-10-21,1003511.0734604389
2021-10-22,1008225.1549684654
2021-10-25,1007045.8894032832
2021-10-26,1004127.7437713445
2021-10-27,1005995.492497819
2021-10-28,1009800.8412619877
2021-10-29,1007642.7868470134
2021-11-01,1006693.9147155903
2021-11-02,1008609.2507379516
2021-11-03,1008682.082012941
2021-11-04,1013489.4315403404
2021-11-05,1018142.0971286277
2021-11-08,1018628.7245066256
2021-11-09,1020304.5283360047
2021-11-10,1010557.6469008374
2021-11-11,1010220.9395559423
2021-11-12,1013524.3072372264
2021-11-15,1012161.7653644899
2021-11-16,1009089.5654058881
2021-11-17,1011700.7261330007
2021-11-18,1012247.7591984269
2021-11-19,1010617.4755043845
2021-11-22,1002333.6067662364
2021-11-23,1000864.7704516479
2021-11-24,1000836.0344293239
2021-11-26,999175.3442362612
2021-11-29,1002077.4537978452
2021-11-30,995984.0795128014
2021-12-01,992522.0765051603
2021-12-02,996494.2470493219
2021-12-03,995688.3671653329
2021-12-06,995878.4091668589
2021-12-07,1003434.9201196505
2021-12-08,1003548.908664493
2021-12-09,1001733.9547927477
2021-12-10,1004219.9057103475
2021-12-13,1000525.6528874343
2021-12-14,997347.1807967142
2021-12-15,1000526.6497836319
2021-12-16,999546.9996789125
2021-12-17,996382.6179109126
2021-12-20,992259.7248222904
2021-12-21,995019.8099034034
2021-12-22,998718.2687516452
2021-12-23,998438.8421261838
2021-12-27,999950.6271562444
2021-12-28,999420.1929770216
2021-12-29,998165.7830181193
2021-12-30,997284.5216955035
2021-12-31,996644.8496819506
2022-01-03,994832.9451620617
2022-01-04,989805.372321281
2022-01-05,987288.2335318589
2022-01-06,988498.6717922416
2022-01-07,990683.0323329028
2022-01-10,992678.2331171633
2022-01-11,994357.4041958884
2022-01-12,999467.1758044879
2022-01-13,1000141.3617255881
2022-01-14,999336.5645534351
2022-01-18,994140.8704016132
2022-01-19,996365.6253368581
2022-01-20,995192.2323395985
2022-01-21,996586.3336204767
2022-01-24,995433.4360206343
2022-01-25,994455.2536949123
2022-01-26,987491.6180841742
2022-01-27,980823.6910859694
2022-01-28,986342.0617315938
2022-01-31,988999.385649218
2022-02-01,992651.0679108998
2022-02-02,995696.8615936156
2022-02-03,989214.604682627
2022-02-04,986584.6728336065
2022-02-07,987109.4703218811
2022-02-08,984099.3266687017
2022-02-09,985016.6671666065
2022-02-10,978517.6910021021
2022-02-11,983809.9979144661
2022-02-14,980811.2535649962
2022-02-15,982083.5149917848
2022-02-16,983279.1356896608
2022-02-17,986802.8366845638
2022-02-18,984231.0912002252
2022-02-22,983857.0922037816
2022-02-23,983637.7390652527
2022-02-24,980017.5674379688
2022-02-25,981347.6982383847
2022-02-28,985884.000740167
2022-03-01,986024.4922458321
2022-03-02,981861.2873325344
2022-03-03,981494.2878132027
2022-03-04,985742.3716538632
2022-03-07,977969.831335161
2022-03-08,975252.7196720743
2022-03-09,975048.0596731771
2022-03-10,972995.9786491978
2022-03-11,963356.5220554092
2022-03-14,954492.6322524796
2022-03-15,954943.7544898023
2022-03-16,955805.7381891885
2022-03-17,956821.4742418169
2022-03-18,954714.3102469627
2022-03-21,952302.7629269167
2022-03-22,943629.4777185599
2022-03-23,941211.0086484053
2022-03-24,935878.0225741063
2022-03-25,936557.2451048804
2022-03-28,926558.466687266
2022-03-29,933561.9102414337
2022-03-30,939028.727806492
2022-03-31,935744.3471233058
2022-04-01,931886.3363455695
2022-04-04,932373.0010382632
2022-04-05,923468.1897043763
2022-04-06,921060.1188425504
2022-04-07,921284.8485737081
2022-04-08,918840.9388351215
2022-04-11,911189.053018526
2022-04-12,912054.3142984412
2022-04-13,913862.6706905907
2022-04-14,908237.8030783575
2022-04-18,904854.1367603012
2022-04-19,898230.1977092193
2022-04-20,903338.9887445216
2022-04-21,896265.6566507287
2022-04-22,886107.4430032205
2022-04-25,885380.8624594532
2022-04-26,881824.9551975047
2022-04-27,876895.7931278513
2022-04-28,872332.9186037368
2022-04-29,869789.3206647842
2022-05-02,865220.4649340819
2022-05-03,866853.0952722615
2022-05-04,878244.2363750692
2022-05-05,868464.3836567205
2022-05-06,866402.6327576804
2022-05-09,859929.2236994571
2022-05-10,857134.9773737768
2022-05-11,859116.6900691342
2022-05-12,861355.5324794871
2022-05-13,858295.2760946482
2022-05-16,861255.8347593098
2022-05-17,861024.4630881426
2022-05-18,861937.6148184281
2022-05-19,867187.0530138735
2022-05-20,866803.8833314341
2022-05-23,869989.7598737983
2022-05-24,874934.2932679151
2022-05-25,873062.0947601481
2022-05-26,875941.5421604961
2022-05-27,877483.6817768904
2022-05-31,866824.8673751713
2022-06-01,860848.6174194809
2022-06-02,866425.7959617554
2022-06-03,858042.8568687134
2022-06-06,852562.8881050404
2022-06-07,852263.6632967963
2022-06-08,844392.3705656598
2022-06-09,840025.4236030005
2022-06-10,841055.8940462772
2022-06-13,830582.265235313
2022-06-14,825145.4168140035
2022-06-15,834740.5905356092
2022-06-16,841793.8366197459
2022-06-17,826409.5762912332
2022-06-21,821716.8435028231
2022-06-22,824092.6149539766
2022-06-23,829216.9570318238
2022-06-24,831315.5730991773
2022-06-27,829918.6142910876
2022-06-28,824575.1711762418
2022-06-29,822798.6316098553
2022-06-30,823625.4950253557
2022-07-01,826255.9152024882
2022-07-05,819024.2344278829
2022-07-06,815563.4720539165
2022-07-07,816855.3158902989
2022-07-08,816610.1765598874
2022-07-11,809159.7009395268
2022-07-12,809616.094330979
2022-07-13,808092.7705601854
2022-07-14,799702.2938277955
2022-07-15,804415.8020565632
