date,portfolio_value
2023-12-26,989489.831973445
2023-12-27,992536.6124407036
2023-12-28,1000831.491995234
2023-12-29,997940.0357549508
2024-01-02,995254.9591138627
2024-01-03,990002.2428192315
2024-01-04,985193.8126293528
2024-01-05,977667.4423330586
2024-01-08,975128.1936340566
2024-01-09,978372.4049088447
2024-01-10,975592.4359903169
2024-01-11,971652.8445269675
2024-01-12,974567.1311823466
2024-01-16,978087.204406406
2024-01-17,965058.1984679289
2024-01-18,959086.6122971283
2024-01-19,959761.102867757
2024-01-22,962922.3835850784
2024-01-23,963994.8017468422
2024-01-24,962738.4675757508
2024-01-25,960375.9419140924
2024-01-26,963624.4513169179
2024-01-29,962151.5852455404
2024-01-30,969247.6081085295
2024-01-31,971989.1364490042
2024-02-01,973749.253065256
2024-02-02,985563.1502934976
2024-02-05,973312.6812061974
2024-02-06,964617.6531188233
2024-02-07,970735.9930752129
2024-02-08,969642.9413350526
2024-02-09,965362.2042717494
2024-02-12,964512.5474038974
2024-02-13,963961.6178162699
2024-02-14,950551.0323922236
2024-02-15,954288.3807671673
2024-02-16,959017.5252641699
2024-02-20,956779.0975610077
2024-02-21,958586.128214616
2024-02-22,955320.4895673874
2024-02-23,964035.9623583511
2024-02-26,969749.9432215949
2024-02-27,966997.9427151792
2024-02-28,965150.707352979
2024-02-29,967032.440245542
2024-03-01,972059.6193618906
2024-03-04,979898.3844742446
2024-03-05,980894.615767592
2024-03-06,980406.7267956953
2024-03-07,985820.9941332237
2024-03-08,992763.8781517996
2024-03-11,992284.0442869153
2024-03-12,992271.4955030405
2024-03-13,993060.7138513338
2024-03-14,992612.684084815
2024-03-15,987680.1913770915
2024-03-18,982991.7065093399
2024-03-19,985443.4260167574
2024-03-20,986224.0272628778
2024-03-21,992249.8388376557
2024-03-22,993520.445641567
2024-03-25,993205.4992515044
2024-03-26,991558.8575407102
2024-03-27,991589.4466607163
2024-03-28,998838.1302965933
2024-04-01,1000796.2240316506
2024-04-02,998120.9749091048
2024-04-03,996806.5357194793
2024-04-04,998704.3527434226
2024-04-05,993646.5622736793
2024-04-08,998682.4657335966
2024-04-09,999759.5023725668
2024-04-10,1003011.303698779
2024-04-11,991346.5124021745
2024-04-12,997226.502960888
2024-04-15,989219.9073030563
2024-04-16,982796.9857063394
2024-04-17,980499.053236114
2024-04-18,978723.800096304
2024-04-19,977174.544620522
2024-04-22,974327.8887801511
2024-04-23,973841.5140881654
2024-04-24,979002.151144251
2024-04-25,976736.2785512011
2024-04-26,974392.1233188182
2024-04-29,977763.3007008659
2024-04-30,982565.8838786673
2024-05-01,968362.8815580609
2024-05-02,969824.1144445149
2024-05-03,979045.0836426752
2024-05-06,984939.32528328
2024-05-07,990566.4506205238
2024-05-08,987788.7829776296
2024-05-09,983582.2109335501
2024-05-10,991025.0668228626
2024-05-13,992472.8625580806
2024-05-14,987973.2552375856
2024-05-15,991579.9437476154
2024-05-16,1003751.2714698481
2024-05-17,1001076.4809496455
2024-05-20,1003785.116441444
2024-05-21,1003027.6729574468
2024-05-22,1004595.9375354723
2024-05-23,998050.4969097652
2024-05-24,989035.6392760936
2024-05-28,990892.9917029759
2024-05-29,989395.0340712155
2024-05-30,981252.3939199471
2024-05-31,985499.1615867987
2024-06-03,986006.3528719955
2024-06-04,995430.6307703513
2024-06-05,999095.5826101596
2024-06-06,1003602.7305245083
2024-06-07,1006160.4897294326
2024-06-10,987624.1930382161
2024-06-11,988194.1063444853
2024-06-12,992376.6247851246
2024-06-13,996715.3897380066
2024-06-14,998471.5540610594
2024-06-17,1004271.0564155667
2024-06-18,999823.8224169315
2024-06-20,1003862.9814356341
2024-06-21,1003266.7091912248
2024-06-24,997378.6002542165
2024-06-25,999240.9473830432
2024-06-26,998692.2888602017
2024-06-27,989706.920238932
2024-06-28,994427.2127544472
2024-07-01,988430.9596858517
2024-07-02,983076.9061970343
2024-07-03,986160.5659643073
2024-07-05,993787.7411715174
2024-07-08,1002123.7210656109
2024-07-09,999202.6527128684
2024-07-10,997572.5684844737
2024-07-11,999787.4969182792
2024-07-12,1012339.7144733949
2024-07-15,1016147.2896586809
2024-07-16,1012010.2925158108
2024-07-17,1019547.8438537399
2024-07-18,1015637.452790773
2024-07-19,1007891.561664442
2024-07-22,1000707.652495973
2024-07-23,1003894.0449540332
2024-07-24,1004580.9174752712
2024-07-25,993076.27530344
2024-07-26,989351.7794006795
2024-07-29,997993.2868683644
2024-07-30,998646.1734825505
2024-07-31,999442.7371637144
2024-08-01,1016088.951157809
2024-08-02,1010313.778044141
2024-08-05,1010462.216860851
2024-08-06,998609.6489149373
2024-08-07,996515.4474267919
2024-08-08,989413.1064521153
2024-08-09,1001496.1809960792
2024-08-12,1006422.104838862
2024-08-13,1009744.447315843
2024-08-14,1018985.890316971
2024-08-15,1019527.1798897324
2024-08-16,1024993.75954452
2024-08-19,1032287.0531767897
2024-08-20,1038843.8388535476
2024-08-21,1041884.2453033412
2024-08-22,1042057.8330717866
2024-08-23,1030729.8313715634
2024-08-26,1041061.8710232923
2024-08-27,1040603.7839561359
2024-08-28,1041757.2990620504
2024-08-29,1037016.6417935522
2024-08-30,1037490.1696944484
2024-09-03,1031047.1747957615
2024-09-04,1033188.4845409981
2024-09-05,1039818.0736131441
2024-09-06,1045055.6910418748
2024-09-09,1040805.6578497749
2024-09-10,1045141.5454521354
2024-09-11,1050022.5286645168
2024-09-12,1053988.9932521349
2024-09-13,1061210.7717557368
2024-09-16,1067473.0711741867
2024-09-17,1070258.736888646
2024-09-18,1066418.8319430028
2024-09-19,1060821.3167502396
2024-09-20,1071494.6454913595
2024-09-23,1070543.2250576287
2024-09-24,1072363.946773842
2024-09-25,1076666.3374294236
2024-09-26,1071901.8150462992
2024-09-27,1075462.9945857325
2024-09-30,1077473.692562844
2024-10-01,1073796.0308770912
2024-10-02,1074785.7501938369
2024-10-03,1068796.3245107068
2024-10-04,1063846.7046117908
2024-10-07,1060491.588689036
2024-10-08,1054249.154493201
2024-10-09,1057316.9821038458
2024-10-10,1055972.6822373054
2024-10-11,1055493.7853463995
2024-10-14,1057314.996768104
2024-10-15,1059935.8114209273
2024-10-16,1062592.4415908859
2024-10-17,1066216.3791590608
2024-10-18,1060422.5392443994
2024-10-21,1064505.6548345676
2024-10-22,1055766.302834981
2024-10-23,1059263.7942504543
2024-10-24,1049863.8174417822
2024-10-25,1056052.71921975
2024-10-28,1054021.8535745023
2024-10-29,1051683.6400527875
2024-10-30,1055281.3125703288
2024-10-31,1057785.2686278687
2024-11-01,1053978.9508988748
2024-11-04,1046555.2862756554
2024-11-05,1053325.9106582887
2024-11-06,1058629.214514766
2024-11-07,1036954.3678031667
2024-11-08,1050192.334322053
2024-11-11,1053054.730269466
2024-11-12,1041825.3117993027
2024-11-13,1032309.8633590755
2024-11-14,1024467.5925869035
2024-11-15,1023126.6713526916
2024-11-18,1024466.7430896824
2024-11-19,1030742.7840363482
2024-11-20,1035200.2609348963
2024-11-21,1034544.9597971622
2024-11-22,1039181.9298754049
2024-11-25,1043114.3082694266
2024-11-26,1043953.3342938746
2024-11-27,1046015.3575025077
2024-11-29,1052630.6178508194
2024-12-02,1062232.3844444298
2024-12-03,1060692.683609368
2024-12-04,1059728.959271553
2024-12-05,1060559.6431021253
2024-12-06,1058883.5396292487
2024-12-09,1059823.1986681933
2024-12-10,1058596.464939401
2024-12-11,1056674.2503827708
2024-12-12,1057663.2415733996
2024-12-13,1049469.6922718852
2024-12-16,1040697.8399282258
2024-12-17,1041619.7218493635
2024-12-18,1041447.6666096149
2024-12-19,1025370.41903838
2024-12-20,1017367.1514024226
2024-12-23,1026078.5423528655
2024-12-24,1020526.5928497384
2024-12-26,1023237.9375668522
2024-12-27,1023725.4984340776
2024-12-30,1018280.1260710766
