date,portfolio_value
2024-03-15,933000.4229294496
2024-03-18,928653.5780894718
2024-03-19,930580.9874754184
2024-03-20,930825.5120918158
2024-03-21,935606.1837705825
2024-03-22,936022.2506923558
2024-03-25,935910.200728784
2024-03-26,934834.8754537588
2024-03-27,936479.9997463758
2024-03-28,943572.1744529185
2024-04-01,947682.1857950884
2024-04-02,944508.713773082
2024-04-03,946699.7590462783
2024-04-04,949131.8323115902
2024-04-05,947955.2312302127
2024-04-08,950103.9519666411
2024-04-09,950713.5363194153
2024-04-10,955089.6299625557
2024-04-11,941739.8846636603
2024-04-12,945046.9001651545
2024-04-15,940376.4214293527
2024-04-16,932313.2408053488
2024-04-17,929207.3848221413
2024-04-18,930295.890278318
2024-04-19,928094.3916209689
2024-04-22,926087.1970369054
2024-04-23,925306.2091887336
2024-04-24,930175.3950931053
2024-04-25,928016.0870267809
2024-04-26,925797.4437655936
2024-04-29,928997.2760117287
2024-04-30,933551.5321668563
2024-05-01,920055.9085508677
2024-05-02,921452.1842748986
2024-05-03,930200.6300807185
2024-05-06,937440.4358218098
2024-05-07,943373.3374137477
2024-05-08,943430.4870043775
2024-05-09,940464.3669862198
2024-05-10,945974.5407126622
2024-05-13,946116.5663149944
2024-05-14,943975.1459698016
2024-05-15,947031.3788648901
2024-05-16,958368.9046564767
2024-05-17,955836.0245376765
2024-05-20,956963.79327311
2024-05-21,955479.9130663204
2024-05-22,957147.1775154986
2024-05-23,951752.6571633675
2024-05-24,942970.6605863811
2024-05-28,944788.0199611482
2024-05-29,943286.2050241192
2024-05-30,934543.3569006227
2024-05-31,938344.640860572
2024-06-03,939490.7107043071
2024-06-04,949069.3662967341
2024-06-05,951333.5955814649
2024-06-06,958427.1600120119
2024-06-07,960811.2813139033
2024-06-10,941079.5250882828
2024-06-11,942739.2660386135
2024-06-12,946369.2824203362
2024-06-13,950667.9229059968
2024-06-14,949935.0015278894
2024-06-17,955460.8207648313
2024-06-18,954801.5253659112
2024-06-20,958199.357575664
2024-06-21,959882.7122518809
2024-06-24,953488.9505729316
2024-06-25,954071.6333166139
2024-06-26,953901.5563682996
2024-06-27,948483.2493106044
2024-06-28,953034.9576655051
2024-07-01,949042.0058551491
2024-07-02,947668.0812187216
2024-07-03,951162.4997681639
2024-07-05,958260.8079528373
2024-07-08,966165.2878543182
2024-07-09,963451.3484925022
2024-07-10,962661.0443640163
2024-07-11,966982.447947176
2024-07-12,974872.5331573368
2024-07-15,978479.5854223479
2024-07-16,976102.5038599378
2024-07-17,987498.3815793232
2024-07-18,985901.8949396254
2024-07-19,978665.3508874906
2024-07-22,970110.6175984467
2024-07-23,970950.2538486824
2024-07-24,972551.9206554207
2024-07-25,965758.6485744066
2024-07-26,962463.486905338
2024-07-29,970509.5745984368
2024-07-30,971753.3721535595
2024-07-31,976591.2890924392
2024-08-01,991874.0798211036
2024-08-02,991927.6371308822
2024-08-05,1002466.0582214437
2024-08-06,994277.2084843542
2024-08-07,989047.5393220182
2024-08-08,983337.7451250798
2024-08-09,991771.5603961208
2024-08-12,997011.5472092226
2024-08-13,1004114.9156710993
2024-08-14,1008858.1133486134
2024-08-15,1008171.7349019004
2024-08-16,1007116.616640374
2024-08-19,1018127.9340658893
2024-08-20,1021553.979344344
2024-08-21,1026984.9575415496
2024-08-22,1027508.9614251723
2024-08-23,1016919.1573950285
2024-08-26,1027084.4917842874
2024-08-27,1026596.1014264984
2024-08-28,1027733.1395125823
2024-08-29,1023053.637756255
2024-08-30,1023518.8915687206
2024-09-03,1017170.2683662617
2024-09-04,1019281.1689463916
2024-09-05,1025819.3128700779
2024-09-06,1030976.4630135346
2024-09-09,1026772.7311547246
2024-09-10,1031057.5216906212
2024-09-11,1036068.9519592
2024-09-12,1038493.7594253322
2024-09-13,1047236.4713311767
2024-09-16,1054225.321815262
2024-09-17,1056319.4988433165
