date,portfolio_values_0,portfolio_values_25,portfolio_values_50,portfolio_values_75,portfolio_values_100,sac_mean,sac_sd
2021-08-02,1004747.4822315827,1005966.8972315992,1002042.9207865294,1005512.849824306,1005404.0126718424,1004734.8325491719,1401.2598082430652
2021-08-03,1006637.180981421,1007830.9684825536,1003906.4989875486,1007391.435242678,1007274.8817649466,1006608.1930918297,1403.7886622093772
2021-08-04,1008703.8989356428,1009911.9384738076,1005880.0718413552,1009456.4088786234,1009341.448601758,1008658.7533462374,1441.9368331544097
2021-08-05,1007430.837465145,1008629.3589475792,1004606.6743130689,1008185.2416172344,1008069.8552271032,1007384.3935140262,1440.7661416906676
2021-08-06,1006462.4638640538,1007583.8420091474,1003529.2463653923,1007121.9691698432,1007009.987792086,1006341.5018401046,1450.7118585501412
2021-08-09,997486.2872278024,998708.7282335274,994620.1602191336,998235.443865964,998112.7999185192,997432.6838929893,1459.344597750239
2021-08-10,992867.63399369,994129.8363776542,990024.6066495394,993661.2049134024,993525.8067578042,992841.8177384181,1465.3035954727263
2021-08-11,991665.7768880395,993005.676279648,988887.8447052334,992529.2653500104,992398.1315738708,991697.3389593605,1468.959664523734
2021-08-12,995058.0980394828,996397.2643562584,992274.0500071592,995910.406969262,995790.698246186,995086.1035236695,1469.93210109797
2021-08-13,995420.0817544282,996783.265991843,992641.844992712,996288.5133656168,996170.8170472636,995460.9046303726,1475.5551617276535
2021-08-16,1003303.7782660554,1004622.9259123942,1000480.7568786832,1004135.7964538506,1004019.812150422,1003312.613932281,1477.4416204910929
2021-08-17,1005913.6847170816,1007268.7019461938,1003117.191523332,1006777.9359018928,1006663.9645318054,1005948.2957240611,1480.5611217161877
2021-08-18,1003547.043607388,1004953.0630604322,1000827.2461519272,1004475.7742611882,1004359.623013683,1003632.5500189237,1473.8017565360922
2021-08-19,1001705.1073393304,1003161.3055161842,999017.9922189512,1002709.8538137014,1002589.2513890628,1001836.7020554461,1486.3203646813986
2021-08-20,1002789.897859367,1004254.4397532574,1000099.8846966408,1003807.5703117396,1003683.0313556984,1002926.9647953406,1491.3391104977873
2021-08-23,1004763.73278796,1006243.7878638288,1002061.7702780924,1005780.5434553234,1005659.5354832454,1004901.8739736902,1498.8072523513836
2021-08-24,1008980.2071248076,1010473.0052738476,1006262.1556202344,1009986.0012614104,1009878.8577077888,1009116.0453976179,1506.1995106231138
2021-08-25,1007638.5477219444,1009149.6999871588,1004925.859485423,1008652.1358189676,1008548.15544139,1007782.8796909768,1509.493099321932
2021-08-26,1004594.5355992408,1005920.4345501268,1001743.8257867493,1005412.2979916713,1005308.6482692076,1004595.9484393991,1487.497006268599
2021-08-27,1003962.21876965,1005552.4295673048,1001211.4598126896,1005059.279868698,1004952.579805668,1004147.5935648021,1556.1480767327078
2021-08-30,1010437.523619182,1012130.0997390542,1007699.7280660544,1011619.0799491454,1011525.1397710087,1010682.314228889,1589.9503422355374
2021-08-31,1010708.5705656962,1012410.52520754,1007967.039752471,1011894.104066666,1011797.8108956012,1010955.6100975949,1593.7021258294383
2021-09-01,1009179.1661785184,1010890.6972421426,1006447.3460125276,1010370.0029698192,1010277.9376698056,1009433.0300145627,1593.4451241502043
2021-09-02,1009695.6169886002,1011405.1546180082,1006960.3788611884,1010884.9622813744,1010792.4264858366,1009947.7078470016,1593.9780935905833
2021-09-03,1010673.3441038792,1012414.8135667106,1007962.380570714,1011893.1283785189,1011798.2304734392,1010948.3794186523,1597.3139996471493
2021-09-07,1011456.4938779788,1013238.4685551516,1008777.2700442396,1012705.489391592,1012620.720481616,1011759.6884701155,1600.5906831853558
2021-09-08,1003881.9633799996,1005689.3983587064,1001237.108404064,1005162.185517843,1005066.431604668,1004207.4174530562,1598.3998858303335
2021-09-09,1004658.119286115,1006451.3228985852,1002007.8868294352,1005934.2616137336,1005832.9659577068,1004976.9113171153,1596.2439298026563
2021-09-10,1008125.9528826608,1009879.303524016,1005455.966804033,1009382.5222345056,1009275.1626176804,1008423.7816125791,1591.175912389483
2021-09-13,1003303.9834450668,1005062.9181083146,1000649.5269194988,1004576.196900823,1004465.5176084626,1003611.6285964332,1589.6195513173477
2021-09-14,1005441.9279588189,1007197.468526024,1002772.136667661,1006709.3457239892,1006601.3291203508,1005744.4415993688,1593.9068073562114
2021-09-15,1008906.5202703354,1010619.5228648356,1006197.4762283778,1010153.2038795804,1010040.8271739124,1009183.5100834083,1595.6536529185862
2021-09-16,1009211.4269409736,1010950.1896585142,1006570.3347532328,1010465.445619588,1010351.8708139062,1009509.853557243,1576.486383016885
2021-09-17,1002672.3763105863,1004433.3433606816,1000142.9923844456,1003955.122182518,1003826.3634583616,1003006.0395393188,1543.9725098257427
2021-09-20,998914.6928003802,1000643.8370862532,996380.3206269284,1000181.8542408552,1000050.7651491537,999234.2939807142,1536.139069254765
2021-09-21,1000679.1819756714,1002366.965598692,998471.0416099434,1001951.3996307172,1001809.6903931082,1001055.6558416265,1408.0072171593395
2021-09-22,1001869.1764284864,1003551.3733741838,999614.9806849362,1003134.9749703964,1002997.7825377889,1002233.6575991584,1422.8808870835267
2021-09-23,1003349.1249518362,1005020.732039404,1000910.3059849188,1004588.7971088798,1004454.5770922704,1003664.7074354619,1483.4391244999333
2021-09-24,998224.258939516,999702.9982856528,995745.7498177252,999226.2595644651,999100.0485114144,998399.8630237548,1410.4259055513376
2021-09-27,995536.009860135,996961.850076596,992879.728692084,996471.6950989368,996351.7045993302,995640.1976654164,1454.3341601183458
2021-09-28,994014.5939284456,995609.3394891886,991512.3863339268,995120.476048706,995003.6858038848,994252.0963208303,1464.4792466679767
2021-09-29,983572.071994342,985693.0349396752,981637.5874086798,985235.0409104328,985109.3984391128,984249.4267384487,1488.321564346847
2021-09-30,982580.0924815816,984659.291361044,980599.24491487,984199.8186074864,984073.54451152,983222.3983753003,1485.7962475414442
2021-10-01,984629.65779429,986979.3479493055,982661.9368917549,986540.8038896252,986418.959466018,985446.1411981987,1607.0982235521628
2021-10-04,989570.6392358608,991813.9070257056,987442.0936938106,991357.9600260332,991239.2182023192,990284.7636367459,1611.940419254339
2021-10-05,987490.6324741354,989880.2589223624,985359.2768721508,989447.8995840356,989327.0117768468,988301.0159259062,1683.6013811220898
2021-10-06,985686.8233059982,988163.7564496686,983956.2799345518,987700.6893873628,987078.2066310884,986517.1511417339,1528.0288436866304
2021-10-07,988317.9069791312,990804.9651630084,986544.7581007532,990337.665790938,989631.8477595028,989127.4287586666,1540.048949180956
2021-10-08,986538.7435010268,989079.4713096349,984765.1934721592,988585.5923383196,987885.584385154,987370.9170012588,1558.3186041224928
2021-10-11,983661.3114543848,986308.9136080574,981975.4780917036,985810.7545988156,985118.092576532,984574.9100658987,1576.1241223358863
2021-10-12,979396.375827002,982080.3191055838,977769.5894654464,981593.1727151612,980905.416947649,980348.9748121684,1575.8098189639659
2021-10-13,982445.6310264363,985351.2395663272,981067.7932178108,984882.6512361706,984229.8126431338,983595.4255379757,1603.323577082817
2021-10-14,989096.9099735742,992091.9020477252,987802.7873072848,991619.1933311071,990970.187196544,990316.195971247,1617.561137565488
2021-10-15,993010.4417413814,996112.2025886693,991772.4553225891,995605.6022910852,994956.99739149,994291.5398670431,1641.4265665403495
2021-10-18,989284.4624030824,992423.5189017856,988257.9953956888,991899.9249135986,991249.2822050926,990623.0367638497,1590.5699997855354
2021-10-19,989987.951569516,993130.0801309596,988934.7798642076,992604.9959908308,991952.7957553342,991322.1206621695,1599.477469439274
2021-10-20,989375.4472661972,992557.0888069998,988351.765340251,991978.1028226007,991361.0117577984,990724.6831987693,1599.0535867528156
2021-10-21,990791.2696943288,993972.4187114064,989742.98490498,993361.9199894489,992768.5535918948,992127.4293784117,1600.6180751800093
2021-10-22,991251.6269554114,994431.34267307,990188.5831311826,993814.9826483222,993221.1815601656,992581.5433936303,1602.9474915678345
2021-10-25,995542.6806158893,998724.08389222,994255.4887282612,998118.9359337038,997519.8487492448,996832.2075838639,1673.9221037240502
2021-10-26,997215.0095491651,1000413.067514525,995923.334803166,999791.6547358956,999201.9714521104,998509.0076109724,1679.938183476152
2021-10-27,996838.133720273,1000032.3839898828,995522.6713360944,999418.5411015718,998822.9828942906,998126.9426084224,1686.8113596537432
